RISK_SEGMENTATION,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,INCIDENT_SEVERITY,CUSTOMER_ID_0,CUSTOMER_ID_1,CUSTOMER_ID_2,CUSTOMER_ID_3,CUSTOMER_ID_4,CUSTOMER_ID_5,CUSTOMER_ID_6,CUSTOMER_ID_7,CUSTOMER_ID_8,CUSTOMER_ID_9,CUSTOMER_ID_10,CUSTOMER_ID_11,CUSTOMER_ID_12,CUSTOMER_ID_13,INSURANCE_TYPE_0,INSURANCE_TYPE_1,INSURANCE_TYPE_2,CUSTOMER_NAME_0,CUSTOMER_NAME_1,CUSTOMER_NAME_2,CUSTOMER_NAME_3,CUSTOMER_NAME_4,CUSTOMER_NAME_5,CUSTOMER_NAME_6,CUSTOMER_NAME_7,CUSTOMER_NAME_8,CUSTOMER_NAME_9,CUSTOMER_NAME_10,CUSTOMER_NAME_11,CUSTOMER_NAME_12,CUSTOMER_NAME_13,MARITAL_STATUS_0,MARITAL_STATUS_1,EMPLOYMENT_STATUS_0,EMPLOYMENT_STATUS_1,HOUSE_TYPE_0,HOUSE_TYPE_1,ACCT_NUMBER_0,ACCT_NUMBER_1,ACCT_NUMBER_2,ACCT_NUMBER_3,ACCT_NUMBER_4,ACCT_NUMBER_5,ACCT_NUMBER_6,ACCT_NUMBER_7,ACCT_NUMBER_8,ACCT_NUMBER_9,ACCT_NUMBER_10,ACCT_NUMBER_11,ACCT_NUMBER_12,ACCT_NUMBER_13,AUTHORITY_CONTACTED_0,AUTHORITY_CONTACTED_1,AUTHORITY_CONTACTED_2,INCIDENT_STATE_0,INCIDENT_STATE_1,INCIDENT_STATE_2,INCIDENT_STATE_3,INCIDENT_STATE_4,INCIDENT_CITY_0,INCIDENT_CITY_1,INCIDENT_CITY_2,INCIDENT_CITY_3,INCIDENT_CITY_4,INCIDENT_CITY_5,INCIDENT_CITY_6,INCIDENT_CITY_7,INCIDENT_CITY_8,AGENT_ID_0,AGENT_ID_1,AGENT_ID_2,AGENT_ID_3,AGENT_ID_4,AGENT_ID_5,AGENT_ID_6,AGENT_ID_7,AGENT_ID_8,AGENT_ID_9,AGENT_ID_10,PREMIUM_AMOUNT,POSTAL_CODE,NO_OF_FAMILY_MEMBERS,ROUTING_NUMBER,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_HOUR_OF_THE_DAY,CLAIM_AMOUNT,AGE,TENURE,CLAIM_STATUS
2.0,0.0,2.0,1.0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-0.6042191915306658,-0.2488215654971289,1.4654827728121858,0.48328123532025485,0.6530953403124258,0.664193437439629,1.6582095722896666,-0.526433695749824,-0.04297508776116098,1.2109768627575666,0
2.0,1.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.007863989378771365,0.7529738193434906,0.299419210323487,-1.1552563808634808,0.6530953403124258,0.664193437439629,0.0569342342417054,-0.617001375574657,0.8257935327474831,1.059121348191502,0
0.0,2.0,0.0,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-0.4616764304171799,-0.4894423892112711,-0.8666443521652119,0.18155755590202843,0.6530953403124258,0.664193437439629,0.6392161753500549,2.2811643788199976,0.999547256849212,-0.33794938581629086,0
0.0,2.0,4.0,2.0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,-0.4710132924988493,-0.48796240464716567,0.8824509915678364,-0.345210584272057,-1.531170011903045,-1.5055854870455474,-0.816488677420819,0.10754006302400661,-0.04297508776116098,-0.0038672537709490864,0
1.0,1.0,6.0,1.0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1.0890726184360857,-0.8393045735634458,-0.2836125709208624,-1.5464354743707869,-1.531170011903045,0.664193437439629,-0.6709181921437316,0.01697238319917366,0.21765549839143225,0.5428125986668829,0
2.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.2332752661418682,-0.34409557181141637,-1.4496761334095611,-1.0057606878511403,-1.531170011903045,0.664193437439629,0.0569342342417054,-0.6622852154870734,-1.0854974323715338,0.5731837015800958,0
1.0,2.0,2.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,2.281493649177284,-0.3413514337654709,-0.8666443521652119,-1.0540264602499587,0.6530953403124258,0.664193437439629,0.7847866606271423,-0.7075690553994899,-1.6936354667275848,-0.8846292382541229,0
1.0,2.0,2.0,1.0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,-1.669866383785198,-1.334482742303723,-1.4496761334095611,-1.281708262215244,0.6530953403124258,-1.5055854870455474,-0.08863625103538199,-0.7483245113206647,1.6076852912052628,0.6642970103197344,0
2.0,2.0,0.0,2.0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,2.195179546377852,-1.3128996340771855,-0.8666443521652119,-0.1768002070502765,0.6530953403124258,-1.5055854870455474,0.34807520479588017,0.10754006302400661,1.3470547050526696,-0.4594337974691424,1
0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.23941816900417195,-0.37508274862237395,-1.4496761334095611,0.6178250527592847,0.6530953403124258,0.664193437439629,1.6582095722896666,-0.617001375574657,0.4782860845440255,1.332461274410418,0
2.0,1.0,0.0,2.0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,-0.5982021026335901,-0.5203678999987242,0.299419210323487,0.27925327431223185,0.6530953403124258,0.664193437439629,0.2025047195187928,3.27740885689316,0.5651629465948899,-0.7327737236880584,0
2.0,2.0,4.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,-0.4815950695247414,-0.8393045735634458,-0.8666443521652119,-0.8942299220962482,-1.531170011903045,-1.5055854870455474,1.5126390870125792,0.5603784621481713,0.04390177428970343,-1.097226958646613,0
2.0,0.0,2.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.6616518209196652,0.7670645057142444,0.299419210323487,-0.5266981341404452,0.6530953403124258,-1.5055854870455474,0.2025047195187928,-0.11887913653807575,1.0864241189000763,0.8161525248857989,0
1.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.29419442654996564,1.4284634408106136,-0.8666443521652119,-0.304411934123681,-1.531170011903045,0.664193437439629,-1.1076296479749936,-0.3452983361001581,1.6076852912052628,0.9983791423650762,0
1.0,1.0,2.0,0.0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,-0.034878090372870735,-0.871802567950261,0.299419210323487,-1.5886505647940332,-1.531170011903045,-1.5055854870455474,-1.3987706185291684,0.7867976617102537,0.9126703947983476,1.6665434064557598,0
2.0,0.0,4.0,1.0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.101936739526386,1.5793293673141116,-0.8666443521652119,1.6513481198055193,0.6530953403124258,-1.5055854870455474,0.49364569007296755,0.15282390293642306,0.5651629465948899,1.3628323773236308,0
2.0,2.0,2.0,2.0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,-1.6798257033389787,1.579236868278855,-0.8666443521652119,-1.5197225697320214,0.6530953403124258,-1.5055854870455474,-0.08863625103538199,-0.7483245113206647,-0.7379899841680763,1.1806057598443536,0
2.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.3603824044177997,-0.5229270399741566,-0.8666443521652119,0.569993550811601,0.6530953403124258,0.664193437439629,-1.3987706185291684,0.6509461419730043,1.3470547050526696,-0.0038672537709490864,0
1.0,1.0,2.0,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0.4417168474403419,-1.308274682314356,-0.2836125709208624,-1.3150061255119558,-1.531170011903045,0.664193437439629,-1.3987706185291684,-0.07359529662565928,-1.1723742944223983,-0.6416604149484197,1
1.0,2.0,6.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,2.2570103219409066,-0.4895657212582799,1.4654827728121858,0.04887484774572266,0.6530953403124258,0.664193437439629,-0.23420673631246938,-0.617001375574657,1.433931567103534,-1.3098246790391033,0
1.0,2.0,1.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.46146894459314297,-0.37508274862237395,0.8824509915678364,-0.1884293371043874,-1.531170011903045,0.664193437439629,-0.9620591626979064,2.7792866178565787,-0.47735939801548305,1.028750245278289,0
2.0,2.0,2.0,1.0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1.490557687947869,-0.3754219117516481,0.8824509915678364,-0.6914469994547183,-1.531170011903045,0.664193437439629,-0.08863625103538199,0.10754006302400661,-0.8248668462189407,1.6665434064557598,0
2.0,2.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-1.6522300887420447,-1.3024472430931908,0.8824509915678364,0.531144194354326,0.6530953403124258,0.664193437439629,-0.5253477068666441,-0.7256825913644565,-1.2592511564732627,-1.2187113702994645,0
2.0,0.0,6.0,2.0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,-0.7150166215664757,0.9781164711580301,-0.8666443521652119,1.1525046646829404,-1.531170011903045,0.664193437439629,1.6582095722896666,-0.7075690553994899,0.30453236044229665,0.23910156953475403,0
1.0,1.0,0.0,2.0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,-0.04815718311124498,-1.4346591974866099,1.4654827728121858,-0.541809270290545,0.6530953403124258,0.664193437439629,0.49364569007296755,-0.7075690553994899,0.30453236044229665,-0.5505471062087811,0
1.0,2.0,0.0,2.0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1.6279133034604276,-0.4894423892112711,-0.2836125709208624,0.7448865277140151,0.6530953403124258,-1.5055854870455474,1.075927631181317,0.06225622311159013,0.4782860845440255,-0.36832048872950374,0
0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.8326201399262336,1.459111454492297,-0.2836125709208624,-1.2068098109141345,-1.531170011903045,0.664193437439629,1.6582095722896666,-0.3452983361001581,-0.5642362600663474,1.3628323773236308,0
1.0,1.0,2.0,0.0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0.8770221062701722,-0.8393045735634458,-1.4496761334095611,0.6445738585603541,0.6530953403124258,0.664193437439629,0.7847866606271423,-0.3000144961877416,1.2601778430018051,0.9680080394518633,0
2.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0.4471114788653065,-0.8393045735634458,0.299419210323487,0.7644718897855847,0.6530953403124258,0.664193437439629,0.49364569007296755,-0.6622852154870734,0.04390177428970343,0.8768947307122247,0
1.0,2.0,0.0,2.0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-0.6208180574536336,-1.3023855770696864,-0.2836125709208624,-0.18663666078152374,-1.531170011903045,-1.5055854870455474,-0.08863625103538199,1.1490683810095854,-0.12985194981202539,0.7250392161461603,0
1.0,2.0,2.0,1.0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0.908974923171885,-1.454916486207803,-0.2836125709208624,-1.7465943589843915,-1.531170011903045,0.664193437439629,-1.544341103806256,-0.5717175356622405,-0.8248668462189407,-0.85425813534091,0
2.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,-0.06745336474669489,-0.5227420419036434,1.4654827728121858,0.16609803905559326,0.6530953403124258,0.664193437439629,-0.816488677420819,0.4245269424109219,-0.6511131221172118,1.6361723035425468,0
2.0,2.0,0.0,2.0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.1294506822645104,0.7529738193434906,-1.4496761334095611,0.9146065421574372,0.6530953403124258,0.664193437439629,1.6582095722896666,-0.5717175356622405,-0.9986205703206695,0.33021487827439266,0
2.0,2.0,2.0,2.0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.1675839317809174,-0.2469715847919971,0.299419210323487,-0.5289459942128729,0.6530953403124258,0.664193437439629,0.49364569007296755,-0.02831145671324281,-0.12985194981202539,0.9376369365386504,0
1.0,0.0,0.0,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,-1.5889469124107298,-0.3752985797046393,-0.8666443521652119,0.9734113389297374,-1.531170011903045,-1.5055854870455474,1.075927631181317,-0.7347393593469398,0.4782860845440255,-1.3401957819523163,0
2.0,2.0,0.0,1.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1.700948313521486,0.7323465344812711,-0.2836125709208624,0.9890864660737295,0.6530953403124258,0.664193437439629,0.0569342342417054,-0.48114985583740755,0.6520398086457543,1.028750245278289,0
0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.5749227464721585,-0.48965822029353645,-0.8666443521652119,-1.3866248197406366,0.6530953403124258,0.664193437439629,-0.6709181921437316,-0.6622852154870734,0.21765549839143225,-0.034238356684161975,0
1.0,2.0,0.0,1.0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,-0.30585457656531995,1.1415622664564242,0.8824509915678364,0.5830299715725193,0.6530953403124258,0.664193437439629,0.9303571459042297,2.417015898557247,0.5651629465948899,-1.6135357081712323,0
2.0,0.0,4.0,0.0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,-1.6833529623476093,-0.5229270399741566,0.299419210323487,0.9407390156260453,0.6530953403124258,0.664193437439629,1.075927631181317,-0.7211542073732148,-1.519881742625856,-0.9453714440805486,0
1.0,2.0,0.0,2.0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0.6711961688253716,1.4261509649291988,1.4654827728121858,1.6760306626755224,0.6530953403124258,0.664193437439629,0.9303571459042297,0.6509461419730043,1.433931567103534,1.2109768627575666,0
1.0,2.0,2.0,1.0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1.015000179254842,-1.4256867910667206,1.4654827728121858,-0.884577999177392,-1.531170011903045,0.664193437439629,-0.9620591626979064,-0.5717175356622405,-1.2592511564732627,0.0265038491422638,0
2.0,0.0,2.0,1.0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,-0.03384066125268531,1.5794526993611202,0.299419210323487,1.516974978118671,0.6530953403124258,0.664193437439629,0.7847866606271423,-0.5717175356622405,-0.12985194981202539,0.51244149575367,0
1.0,2.0,4.0,2.0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.005040859701061,-0.48965822029353645,1.4654827728121858,0.054011938088658874,0.6530953403124258,-1.5055854870455474,0.2025047195187928,-0.20944681636290868,0.999547256849212,1.4235745831500566,0
2.0,0.0,2.0,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,-1.6648867240083074,1.4617939265147382,-1.4496761334095611,0.3965843143402526,0.6530953403124258,0.664193437439629,1.5126390870125792,-0.7302109753556981,0.39140922249316107,0.9072658336254376,0
0.0,2.0,2.0,2.0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1.0909399908524195,1.4262126309527032,0.8824509915678364,0.3116759451159237,0.6530953403124258,0.664193437439629,0.0569342342417054,0.8320815016226701,1.433931567103534,-0.6720315178616326,0
1.0,1.0,4.0,0.0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.9251588174467786,0.9780856381462779,0.299419210323487,-1.737938489995728,0.6530953403124258,0.664193437439629,1.075927631181317,0.01697238319917366,1.5208084291543984,-0.12535166542380063,0
2.0,2.0,0.0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0.9303459630477061,0.7654920221148824,0.299419210323487,-0.6810131515445875,0.6530953403124258,0.664193437439629,-1.6899115890833434,-0.3000144961877416,1.1733009809509407,0.51244149575367,0
